Region,loan_id,channel,PartnerID,SalesManagerID,Category,principal,loan_amount,productTenure,IRR,collection_due_bucket,disbursed_date,installment_due,installment_number,emi_due_date,emi_paid_date,cibil_score,cnt_30p_last_3m_all,enq_3m,enq_6m,utilization,abb_90d,principaloutstandingamt,principalPaid,emipaidamt,avrg_amt_credit_3m_monthly
Bali,25693654,Channel-B,27,180,Nach,1667500,40000000,48,29,M1,9/6/2023,2114800,13,11/4/2024,11/13/2024,736,0,14,32,0.808299,18947500,22365800,21002500,2185100,101724067
Bali,25693654,Channel-B,27,180,Nach,1700800,40000000,48,29,M1,9/6/2023,2114800,14,12/5/2024,12/9/2024,736,0,14,32,0.808299,18947500,20698300,21002500,2173100,101724067
Bali,25693654,Channel-B,27,180,Nach,1734800,40000000,48,29,M1,9/6/2023,2114800,15,1/4/2025,NULL,736,0,14,32,0.808299,18947500,18997500,21002500,0,101724067
Bali,25693654,Channel-B,27,180,Nach,1769500,40000000,48,29,NULL,9/6/2023,2114800,16,2/4/2025,NULL,736,0,14,32,0.808299,18947500,NULL,21002500,0,101724067
Bali,25693655,Channel-A,9,180,Nach,657400,20000000,48,29,M0,9/21/2023,1204100,1,11/4/2023,11/4/2023,755,0,12,14,0.53075,20372600,19342600,11368400,1204100,40768110.67
Bali,25693655,Channel-A,9,180,Nach,670500,20000000,48,29,M0,9/21/2023,1057400,2,12/5/2023,12/5/2023,755,0,12,14,0.53075,20372600,18672100,11368400,1057400,40768110.67
Bali,25693655,Channel-A,9,180,Nach,684000,20000000,48,29,M0,9/21/2023,1057400,3,1/4/2024,1/4/2024,755,0,12,14,0.53075,20372600,17988100,11368400,1057400,40768110.67
Bali,25693655,Channel-A,9,180,Nach,697600,20000000,48,29,M0,9/21/2023,1057400,4,2/4/2024,2/4/2024,755,0,12,14,0.53075,20372600,17290500,11368400,1057400,40768110.67
Bali,25693655,Channel-A,9,180,Nach,711600,20000000,48,29,M0,9/21/2023,1057400,5,3/6/2024,3/6/2024,755,0,12,14,0.53075,20372600,16578900,11368400,1057400,40768110.67
Bali,25693655,Channel-A,9,180,Nach,725800,20000000,48,29,M0,9/21/2023,1057400,6,4/4/2024,4/4/2024,755,0,12,14,0.53075,20372600,15853100,11368400,1057400,40768110.67
Bali,25693655,Channel-A,9,180,Nach,740300,20000000,48,29,M0,9/21/2023,1057400,7,5/5/2024,5/5/2024,755,0,12,14,0.53075,20372600,15112800,11368400,1057400,40768110.67
Bali,25693655,Channel-A,9,180,Nach,755100,20000000,48,29,M0,9/21/2023,1057400,8,6/4/2024,6/4/2024,755,0,12,14,0.53075,20372600,14357700,11368400,1057400,40768110.67
Bali,25693655,Channel-A,9,180,Nach,770200,20000000,48,29,M0,9/21/2023,1057400,9,7/5/2024,7/5/2024,755,0,12,14,0.53075,20372600,13587500,11368400,1057400,40768110.67
Bali,25693655,Channel-A,9,180,Nach,785600,20000000,48,29,M1,9/21/2023,1057400,10,8/4/2024,8/5/2024,755,0,12,14,0.53075,20372600,12801900,11368400,1089300,40768110.67
Bali,25693655,Channel-A,9,180,Nach,801400,20000000,48,29,M0,9/21/2023,1057400,11,9/4/2024,9/4/2024,755,0,12,14,0.53075,20372600,12000500,11368400,1057400,40768110.67
Bali,25693655,Channel-A,9,180,Nach,817400,20000000,48,29,M0,9/21/2023,1057400,12,10/5/2024,10/5/2024,755,0,12,14,0.53075,20372600,11183100,11368400,1057400,40768110.67
Bali,25693655,Channel-A,9,180,Nach,833700,20000000,48,29,M0,9/21/2023,1057400,13,11/4/2024,11/4/2024,755,0,12,14,0.53075,20372600,10349400,11368400,1057400,40768110.67
Bali,25693655,Channel-A,9,180,Nach,850400,20000000,48,29,M0,9/21/2023,1057400,14,12/5/2024,12/5/2024,755,0,12,14,0.53075,20372600,9499000,11368400,1057400,40768110.67
Bali,25693655,Channel-A,9,180,Nach,867400,20000000,48,29,M0,9/21/2023,1057400,15,1/4/2025,1/4/2025,755,0,12,14,0.53075,20372600,8631600,11368400,1057400,40768110.67
Bali,25693655,Channel-A,9,180,Nach,884800,20000000,48,29,NULL,9/21/2023,1057400,16,2/4/2025,NULL,755,0,12,14,0.53075,20372600,NULL,11368400,0,40768110.67
Bali,25693657,Channel-A,9,180,Nach,1610400,50000000,48,31,M0,9/12/2023,2693700,1,11/4/2023,11/4/2023,756,0,11,25,0.503785,12753700,48389600,28186500,2693700,117110700
Bali,25693657,Channel-A,9,180,Nach,1645300,50000000,48,31,M0,9/12/2023,2693700,2,12/5/2023,12/5/2023,756,0,11,25,0.503785,12753700,46744300,28186500,2693700,117110700
Bali,25693657,Channel-A,9,180,Nach,1680900,50000000,48,31,M0,9/12/2023,2693700,3,1/4/2024,1/4/2024,756,0,11,25,0.503785,12753700,45063400,28186500,2693700,117110700
Bali,25693657,Channel-A,9,180,Nach,1717300,50000000,48,31,M0,9/12/2023,2693700,4,2/4/2024,2/4/2024,756,0,11,25,0.503785,12753700,43346100,28186500,2693700,117110700
Bali,25693657,Channel-A,9,180,Nach,1754500,50000000,48,31,M0,9/12/2023,2693700,5,3/6/2024,3/6/2024,756,0,11,25,0.503785,12753700,41591600,28186500,2693700,117110700
Bali,25693657,Channel-A,9,180,Nach,1792500,50000000,48,31,M0,9/12/2023,2693700,6,4/4/2024,4/4/2024,756,0,11,25,0.503785,12753700,39799100,28186500,2693700,117110700
Bali,25693657,Channel-A,9,180,Nach,1831400,50000000,48,31,M0,9/12/2023,2693700,7,5/5/2024,5/5/2024,756,0,11,25,0.503785,12753700,37967700,28186500,2693700,117110700
Bali,25693657,Channel-A,9,180,Nach,1871100,50000000,48,31,M0,9/12/2023,2693700,8,6/4/2024,6/4/2024,756,0,11,25,0.503785,12753700,36096600,28186500,2693700,117110700
Bali,25693657,Channel-A,9,180,Nach,1911600,50000000,48,31,M0,9/12/2023,2693700,9,7/5/2024,7/5/2024,756,0,11,25,0.503785,12753700,34185000,28186500,2693700,117110700
Bali,25693657,Channel-A,9,180,Nach,1953000,50000000,48,31,M0,9/12/2023,2693700,10,8/4/2024,8/4/2024,756,0,11,25,0.503785,12753700,32232000,28186500,2693700,117110700
Bali,25693657,Channel-A,9,180,Nach,1995300,50000000,48,31,M0,9/12/2023,2693700,11,9/4/2024,9/4/2024,756,0,11,25,0.503785,12753700,30236700,28186500,2693700,117110700
Bali,25693657,Channel-A,9,180,Nach,2038600,50000000,48,31,M0,9/12/2023,2693700,12,10/5/2024,10/5/2024,756,0,11,25,0.503785,12753700,28198100,28186500,2693700,117110700
Bali,25693657,Channel-A,9,180,Nach,2082700,50000000,48,31,M0,9/12/2023,2693700,13,11/4/2024,11/4/2024,756,0,11,25,0.503785,12753700,26115400,28186500,2693700,117110700
Bali,25693657,Channel-A,9,180,Nach,2127900,50000000,48,31,M0,9/12/2023,2693700,14,12/5/2024,12/5/2024,756,0,11,25,0.503785,12753700,23987500,28186500,2693700,117110700
Bali,25693657,Channel-A,9,180,Nach,2174000,50000000,48,31,M0,9/12/2023,2693700,15,1/4/2025,1/4/2025,756,0,11,25,0.503785,12753700,21813500,28186500,2693700,117110700
Bali,25693657,Channel-A,9,180,Nach,2221100,50000000,48,31,NULL,9/12/2023,2693700,16,2/4/2025,NULL,756,0,11,25,0.503785,12753700,NULL,28186500,0,117110700
Bali,25693658,Channel-B,27,180,Nach,1990000,100000000,60,29,M0,10/1/2023,3923300,1,11/4/2023,11/4/2023,745,0,17,17,0.996857,34743100,98010000,33348600,3923300,199264366.7
Bali,25693658,Channel-B,27,180,Nach,1963100,100000000,60,29,M0,10/1/2023,3923300,2,12/5/2023,12/5/2023,745,0,17,17,0.996857,34743100,96046900,33348600,3923300,199264366.7
Bali,25693658,Channel-B,27,180,Nach,2002400,100000000,60,29,M0,10/1/2023,3923300,3,1/4/2024,1/4/2024,745,0,17,17,0.996857,34743100,94044500,33348600,3923300,199264366.7
Bali,25693658,Channel-B,27,180,Nach,2042400,100000000,60,29,M0,10/1/2023,3923300,4,2/4/2024,2/4/2024,745,0,17,17,0.996857,34743100,92002100,33348600,3923300,199264366.7
Bali,25693658,Channel-B,27,180,Nach,2083300,100000000,60,29,M0,10/1/2023,3923300,5,3/6/2024,3/6/2024,745,0,17,17,0.996857,34743100,89918800,33348600,3923300,199264366.7
Bali,25693658,Channel-B,27,180,Nach,2124900,100000000,60,29,M0,10/1/2023,3923300,6,4/4/2024,4/4/2024,745,0,17,17,0.996857,34743100,87793900,33348600,3923300,199264366.7
Bali,25693658,Channel-B,27,180,Nach,2167400,100000000,60,29,M0,10/1/2023,3923300,7,5/5/2024,5/5/2024,745,0,17,17,0.996857,34743100,85626500,33348600,3923300,199264366.7
Bali,25693658,Channel-B,27,180,Nach,2210800,100000000,60,29,M0,10/1/2023,3923300,8,6/4/2024,6/4/2024,745,0,17,17,0.996857,34743100,83415700,33348600,3923300,199264366.7
Bali,25693658,Channel-B,27,180,Nach,2255000,100000000,60,29,M0,10/1/2023,3923300,9,7/5/2024,7/5/2024,745,0,17,17,0.996857,34743100,81160700,33348600,3923300,199264366.7
Bali,25693658,Channel-B,27,180,Nach,2300100,100000000,60,29,M0,10/1/2023,3923300,10,8/4/2024,8/4/2024,745,0,17,17,0.996857,34743100,78860600,33348600,3923300,199264366.7
Bali,25693658,Channel-B,27,180,Nach,2346100,100000000,60,29,M0,10/1/2023,3923300,11,9/4/2024,9/4/2024,745,0,17,17,0.996857,34743100,76514500,33348600,3923300,199264366.7
Bali,25693658,Channel-B,27,180,Nach,2393000,100000000,60,29,M0,10/1/2023,3923300,12,10/5/2024,10/5/2024,745,0,17,17,0.996857,34743100,74121500,33348600,3923300,199264366.7
Bali,25693658,Channel-B,27,180,Nach,2440900,100000000,60,29,M0,10/1/2023,3923300,13,11/4/2024,11/4/2024,745,0,17,17,0.996857,34743100,71680600,33348600,3923300,199264366.7
Bali,25693658,Channel-B,27,180,Nach,2489700,100000000,60,29,M0,10/1/2023,3923300,14,12/5/2024,12/5/2024,745,0,17,17,0.996857,34743100,69190900,33348600,3923300,199264366.7
Bali,25693658,Channel-B,27,180,Nach,2539500,100000000,60,29,M0,10/1/2023,3923300,15,1/4/2025,1/4/2025,745,0,17,17,0.996857,34743100,66651400,33348600,3923300,199264366.7
Bali,25693658,Channel-B,27,180,Nach,2590300,100000000,60,29,NULL,10/1/2023,3923300,16,2/4/2025,NULL,745,0,17,17,0.996857,34743100,NULL,33348600,0,199264366.7
Bali,25693659,Channel-A,18,180,Nach,1923300,100000000,60,29,M0,9/29/2023,3990000,1,11/4/2023,11/4/2023,777,0,17,37,0.594953,2338653200,98076700,33260500,3990000,600356391.7
Bali,25693659,Channel-A,18,180,Nach,1961800,100000000,60,29,M0,9/29/2023,3923300,2,12/5/2023,12/5/2023,777,0,17,37,0.594953,2338653200,96114900,33260500,3923300,600356391.7
Bali,25693659,Channel-A,18,180,Nach,2001000,100000000,60,29,M0,9/29/2023,3923300,3,1/4/2024,1/4/2024,777,0,17,37,0.594953,2338653200,94113900,33260500,3923300,600356391.7
Bali,25693659,Channel-A,18,180,Nach,2041000,100000000,60,29,M1,9/29/2023,3923300,4,2/4/2024,2/7/2024,777,0,17,37,0.594953,2338653200,94113900,33260500,3923300,600356391.7
Bali,25693659,Channel-A,18,180,Nach,2081800,100000000,60,29,M0,9/29/2023,3923300,5,3/6/2024,3/6/2024,777,0,17,37,0.594953,2338653200,89991100,33260500,3923300,600356391.7
Bali,25693659,Channel-A,18,180,Nach,2123500,100000000,60,29,M0,9/29/2023,3923300,6,4/4/2024,4/4/2024,777,0,17,37,0.594953,2338653200,87867600,33260500,3923300,600356391.7
Bali,25693659,Channel-A,18,180,Nach,2165900,100000000,60,29,M0,9/29/2023,3923300,7,5/5/2024,5/4/2024,777,0,17,37,0.594953,2338653200,85701700,33260500,3923300,600356391.7
Bali,25693659,Channel-A,18,180,Nach,2209300,100000000,60,29,M0,9/29/2023,3923300,8,6/4/2024,6/4/2024,777,0,17,37,0.594953,2338653200,83492400,33260500,3923300,600356391.7
Bali,25693659,Channel-A,18,180,Nach,2253500,100000000,60,29,M0,9/29/2023,3923300,9,7/5/2024,7/5/2024,777,0,17,37,0.594953,2338653200,81238900,33260500,3923300,600356391.7
Bali,25693659,Channel-A,18,180,Nach,2298500,100000000,60,29,M0,9/29/2023,3923300,10,8/4/2024,8/4/2024,777,0,17,37,0.594953,2338653200,78940400,33260500,3923300,600356391.7
Bali,25693659,Channel-A,18,180,Nach,2344500,100000000,60,29,M0,9/29/2023,3923300,11,9/4/2024,9/4/2024,777,0,17,37,0.594953,2338653200,74153000,33260500,3923300,600356391.7
Bali,25693659,Channel-A,18,180,Nach,2391400,100000000,60,29,M0,9/29/2023,3923300,12,10/5/2024,9/5/2024,777,0,17,37,0.594953,2338653200,74153000,33260500,3923300,600356391.7
Bali,25693659,Channel-A,18,180,Nach,2439200,100000000,60,29,M0,9/29/2023,3923300,13,11/4/2024,11/4/2024,777,0,17,37,0.594953,2338653200,71765300,33260500,3923300,600356391.7
Bali,25693659,Channel-A,18,180,Nach,2488000,100000000,60,29,M0,9/29/2023,3923300,14,12/5/2024,12/5/2024,777,0,17,37,0.594953,2338653200,69277300,33260500,3923300,600356391.7
Bali,25693659,Channel-A,18,180,Nach,2537800,100000000,60,29,M0,9/29/2023,3923300,15,1/4/2025,1/4/2025,777,0,17,37,0.594953,2338653200,66739500,33260500,3923300,600356391.7
Bali,25693659,Channel-A,18,180,Nach,2588500,100000000,60,29,NULL,9/29/2023,3923300,16,2/4/2025,NULL,777,0,17,37,0.594953,2338653200,NULL,33260500,0,600356391.7
Bali,25693660,Channel-A,9,180,Nach,750700,20000000,48,29,M0,9/19/2023,1057400,1,11/4/2023,11/4/2023,736,0,18,41,0.640551,8288600,19249300,2808600,1057400,60858208.33
Bali,25693660,Channel-A,9,180,Nach,672400,20000000,48,29,M0,9/19/2023,1057400,2,12/5/2023,12/5/2023,736,0,18,41,0.640551,8288600,18576900,2808600,1057400,60858208.33
Bali,25693660,Channel-A,9,180,Nach,685900,20000000,48,29,M0,9/19/2023,1057400,3,1/4/2024,1/4/2024,736,0,18,41,0.640551,8288600,17891000,2808600,1057400,60858208.33
Bali,25693660,Channel-A,9,180,Nach,699600,20000000,48,29,M0,9/19/2023,1057400,4,2/4/2024,2/4/2024,736,0,18,41,0.640551,8288600,17191400,2808600,1057400,60858208.33
Bali,25693660,Channel-A,9,180,Nach,713600,20000000,48,29,M1,9/19/2023,1057400,5,3/6/2024,NULL,736,0,18,41,0.640551,8288600,17191400,2808600,0,60858208.33
Bali,25693660,Channel-A,9,180,Nach,727800,20000000,48,29,M2,9/19/2023,1057400,6,4/4/2024,NULL,736,0,18,41,0.640551,8288600,17191400,2808600,0,60858208.33
Bali,25693660,Channel-A,9,180,Nach,742400,20000000,48,29,M3,9/19/2023,1057400,7,5/5/2024,NULL,736,0,18,41,0.640551,8288600,17191400,2808600,0,60858208.33
Bali,25693660,Channel-A,9,180,Nach,757200,20000000,48,29,M4,9/19/2023,1057400,8,6/4/2024,NULL,736,0,18,41,0.640551,8288600,17191400,2808600,0,60858208.33
Bali,25693660,Channel-A,9,180,Nach,772400,20000000,48,29,M4,9/19/2023,1057400,9,7/5/2024,NULL,736,0,18,41,0.640551,8288600,17191400,2808600,0,60858208.33
Bali,25693660,Channel-A,9,180,Nach,787800,20000000,48,29,M4,9/19/2023,1057400,10,8/4/2024,NULL,736,0,18,41,0.640551,8288600,17191400,2808600,0,60858208.33
Bali,25693660,Channel-A,9,180,Nach,803600,20000000,48,29,M4,9/19/2023,1057400,11,9/4/2024,NULL,736,0,18,41,0.640551,8288600,17191400,2808600,0,60858208.33
Bali,25693660,Channel-A,9,180,Nach,819700,20000000,48,29,M4,9/19/2023,1057400,12,10/5/2024,NULL,736,0,18,41,0.640551,8288600,17191400,2808600,0,60858208.33
Bali,25693660,Channel-A,9,180,Nach,836100,20000000,48,29,M4,9/19/2023,1057400,13,11/4/2024,NULL,736,0,18,41,0.640551,8288600,17191400,2808600,0,60858208.33
Bali,25693660,Channel-A,9,180,Nach,852800,20000000,48,29,M4,9/19/2023,1057400,14,12/5/2024,NULL,736,0,18,41,0.640551,8288600,17191400,2808600,0,60858208.33
Bali,25693660,Channel-A,9,180,Nach,869800,20000000,48,29,M4,9/19/2023,1057400,15,1/4/2025,NULL,736,0,18,41,0.640551,8288600,17191400,2808600,0,60858208.33
Bali,25693660,Channel-A,9,180,Nach,887200,20000000,48,29,NULL,9/19/2023,1057400,16,2/4/2025,NULL,736,0,18,41,0.640551,8288600,NULL,2808600,0,60858208.33
Bali,25693661,Channel-A,9,180,Nach,3753800,100000000,48,29,M0,9/19/2023,5287100,1,11/4/2023,11/4/2023,746,0,16,27,0.380067,22615700,96246200,100000000,5287100,261571735.3
Bali,25693661,Channel-A,9,180,Nach,3362200,100000000,48,29,M0,9/19/2023,5287100,2,12/5/2023,12/5/2023,746,0,16,27,0.380067,22615700,92884000,100000000,5287100,261571735.3
Bali,25693661,Channel-A,9,180,Nach,3429400,100000000,48,29,M0,9/19/2023,5287100,3,1/4/2024,1/4/2024,746,0,16,27,0.380067,22615700,89454600,100000000,5287100,261571735.3
Bali,25693661,Channel-A,9,180,Nach,3498000,100000000,48,29,M0,9/19/2023,5287100,4,2/4/2024,2/4/2024,746,0,16,27,0.380067,22615700,85956600,100000000,5287100,261571735.3
Bali,25693661,Channel-A,9,180,Nach,3568000,100000000,48,29,M0,9/19/2023,5287100,5,3/6/2024,3/6/2024,746,0,16,27,0.380067,22615700,82388600,100000000,5287100,261571735.3
Bali,25693661,Channel-A,9,180,Nach,3639300,100000000,48,29,M0,9/19/2023,5287100,6,4/4/2024,4/4/2024,746,0,16,27,0.380067,22615700,78749300,100000000,5287100,261571735.3
Bali,25693661,Channel-A,9,180,Nach,3712100,100000000,48,29,M0,9/19/2023,5287100,7,5/5/2024,5/5/2024,746,0,16,27,0.380067,22615700,75037200,100000000,5287100,261571735.3
Bali,25693661,Channel-A,9,180,Nach,3786400,100000000,48,29,M0,9/19/2023,5287100,8,6/4/2024,6/4/2024,746,0,16,27,0.380067,22615700,71250800,100000000,5287100,261571735.3
Bali,25693661,Channel-A,9,180,Nach,3862100,100000000,48,29,M0,9/19/2023,5287100,9,7/5/2024,7/5/2024,746,0,16,27,0.380067,22615700,67388700,100000000,5287100,261571735.3
Bali,25693661,Channel-A,9,180,Nach,3939300,100000000,48,29,M0,9/19/2023,5287100,10,8/4/2024,7/12/2024,746,0,16,27,0.380067,22615700,NULL,100000000,4253800,261571735.3
Bali,25693661,Channel-A,9,180,Nach,4018100,100000000,48,29,M0,9/19/2023,5287100,11,9/4/2024,7/12/2024,746,0,16,27,0.380067,22615700,NULL,100000000,4018100,261571735.3
Bali,25693661,Channel-A,9,180,Nach,4098500,100000000,48,29,M0,9/19/2023,5287100,12,10/5/2024,7/12/2024,746,0,16,27,0.380067,22615700,NULL,100000000,4098500,261571735.3
Bali,25693661,Channel-A,9,180,Nach,4180400,100000000,48,29,M0,9/19/2023,5287100,13,11/4/2024,7/12/2024,746,0,16,27,0.380067,22615700,NULL,100000000,4180400,261571735.3
Bali,25693661,Channel-A,9,180,Nach,4264100,100000000,48,29,M0,9/19/2023,5287100,14,12/5/2024,7/12/2024,746,0,16,27,0.380067,22615700,NULL,100000000,4264100,261571735.3
Bali,25693661,Channel-A,9,180,Nach,4349300,100000000,48,29,M0,9/19/2023,5287100,15,1/4/2025,7/12/2024,746,0,16,27,0.380067,22615700,NULL,100000000,4349300,261571735.3
Bali,25693661,Channel-A,9,180,Nach,4436300,100000000,48,29,NULL,9/19/2023,5287100,16,2/4/2025,7/12/2024,746,0,16,27,0.380067,22615700,NULL,100000000,4436300,261571735.3
Bali,25693662,Channel-A,18,180,Nach,2627700,70000000,48,29,M0,9/19/2023,3701000,1,11/4/2023,11/4/2023,810,0,25,46,0.794866,40489500,67372300,28398500,3701000,474947833.3
Bali,25693662,Channel-A,18,180,Nach,2353600,70000000,48,29,M0,9/19/2023,3701000,2,12/5/2023,12/5/2023,810,0,25,46,0.794866,40489500,65018700,28398500,3701000,474947833.3
Bali,25693662,Channel-A,18,180,Nach,2400600,70000000,48,29,M0,9/19/2023,3701000,3,1/4/2024,1/4/2024,810,0,25,46,0.794866,40489500,62618100,28398500,3701000,474947833.3
Bali,25693662,Channel-A,18,180,Nach,2448600,70000000,48,29,M1,9/19/2023,3701000,4,2/4/2024,2/23/2024,810,0,25,46,0.794866,40489500,62618100,28398500,3791100,474947833.3
Bali,25693662,Channel-A,18,180,Nach,2497600,70000000,48,29,M1,9/19/2023,3701000,5,3/6/2024,3/22/2024,810,0,25,46,0.794866,40489500,60169500,28398500,3800600,474947833.3
Bali,25693662,Channel-A,18,180,Nach,2547600,70000000,48,29,M1,9/19/2023,3701000,6,4/4/2024,4/18/2024,810,0,25,46,0.794866,40489500,57671900,28398500,3795500,474947833.3
Bali,25693662,Channel-A,18,180,Nach,2598500,70000000,48,29,M1,9/19/2023,3701000,7,5/5/2024,5/24/2024,810,0,25,46,0.794866,40489500,55124300,28398500,3733500,474947833.3
Bali,25693662,Channel-A,18,180,Nach,2650500,70000000,48,29,M1,9/19/2023,3701000,8,6/4/2024,6/29/2024,810,0,25,46,0.794866,40489500,52525800,28398500,3701000,474947833.3
Bali,25693662,Channel-A,18,180,Nach,2703500,70000000,48,29,M1,9/19/2023,3701000,9,7/5/2024,7/24/2024,810,0,25,46,0.794866,40489500,49875300,28398500,3701000,474947833.3
Bali,25693662,Channel-A,18,180,Nach,2757600,70000000,48,29,M1,9/19/2023,3701000,10,8/4/2024,8/21/2024,810,0,25,46,0.794866,40489500,47171800,28398500,3701000,474947833.3
Bali,25693662,Channel-A,18,180,Nach,2812700,70000000,48,29,M1,9/19/2023,3701000,11,9/4/2024,10/3/2024,810,0,25,46,0.794866,40489500,44414200,28398500,3701000,474947833.3
Bali,25693662,Channel-A,18,180,Nach,2869000,70000000,48,29,M1,9/19/2023,3701000,12,10/5/2024,NULL,810,0,25,46,0.794866,40489500,41601500,28398500,0,474947833.3
Bali,25693662,Channel-A,18,180,Nach,2926300,70000000,48,29,M2,9/19/2023,3701000,13,11/4/2024,NULL,810,0,25,46,0.794866,40489500,41601500,28398500,0,474947833.3
Bali,25693662,Channel-A,18,180,Nach,2984900,70000000,48,29,M3,9/19/2023,3701000,14,12/5/2024,NULL,810,0,25,46,0.794866,40489500,41601500,28398500,0,474947833.3
Bali,25693662,Channel-A,18,180,Nach,3044600,70000000,48,29,M4,9/19/2023,3701000,15,1/4/2025,NULL,810,0,25,46,0.794866,40489500,41601500,28398500,0,474947833.3
Bali,25693662,Channel-A,18,180,Nach,3105500,70000000,48,29,NULL,9/19/2023,3701000,16,2/4/2025,NULL,810,0,25,46,0.794866,40489500,NULL,28398500,0,474947833.3
Bali,25693663,Channel-A,36,270,Nach,2049700,100000000,60,25,M0,10/20/2023,4494200,1,12/5/2023,12/5/2023,706,2,1,2,0.838037,30747500,97950300,32021800,4494200,94619166.67
Bali,25693663,Channel-A,36,270,Nach,2083900,100000000,60,25,M0,10/20/2023,3716400,2,1/4/2024,1/4/2024,706,2,1,2,0.838037,30747500,95866400,32021800,3716400,94619166.67
Bali,25693663,Channel-A,36,270,Nach,2118600,100000000,60,25,M0,10/20/2023,3716400,3,2/4/2024,2/4/2024,706,2,1,2,0.838037,30747500,93747800,32021800,3716400,94619166.67
Bali,25693663,Channel-A,36,270,Nach,2153900,100000000,60,25,M0,10/20/2023,3716400,4,3/6/2024,3/6/2024,706,2,1,2,0.838037,30747500,91593900,32021800,3716400,94619166.67
Bali,25693663,Channel-A,36,270,Nach,2189800,100000000,60,25,M0,10/20/2023,3716400,5,4/4/2024,4/4/2024,706,2,1,2,0.838037,30747500,89404100,32021800,3716400,94619166.67
Bali,25693663,Channel-A,36,270,Nach,2226300,100000000,60,25,M0,10/20/2023,3716400,6,5/5/2024,5/5/2024,706,2,1,2,0.838037,30747500,87177800,32021800,3716400,94619166.67
Bali,25693663,Channel-A,36,270,Nach,2263400,100000000,60,25,M0,10/20/2023,3716400,7,6/4/2024,6/4/2024,706,2,1,2,0.838037,30747500,84914400,32021800,3716400,94619166.67
Bali,25693663,Channel-A,36,270,Nach,2301200,100000000,60,25,M0,10/20/2023,3716400,8,7/5/2024,7/5/2024,706,2,1,2,0.838037,30747500,82613200,32021800,3716400,94619166.67
Bali,25693663,Channel-A,36,270,Nach,2339500,100000000,60,25,M0,10/20/2023,3716400,9,8/4/2024,8/4/2024,706,2,1,2,0.838037,30747500,80273700,32021800,3716400,94619166.67
Bali,25693663,Channel-A,36,270,Nach,2378500,100000000,60,25,M0,10/20/2023,3716400,10,9/4/2024,9/4/2024,706,2,1,2,0.838037,30747500,77895200,32021800,3716400,94619166.67
Bali,25693663,Channel-A,36,270,Nach,2418100,100000000,60,25,M0,10/20/2023,3716400,11,10/5/2024,10/5/2024,706,2,1,2,0.838037,30747500,75477100,32021800,3716400,94619166.67
